"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"PF3D7_0319600" 669.03866386439 -6.99326630518528 0.810454029872766 -7.3949491078799 1.41462443067026e-13 4.55876145251954e-12
"PF3D7_0830400" 952.409158195186 -6.98861962208837 0.82513649978628 -7.25773205238103 3.93634320585246e-13 9.58236513211053e-12
"PF3D7_1012600" 973.324701636552 -6.98669747735764 0.823474400364808 -7.27004685841536 3.59362820609288e-13 8.81543097930383e-12
"PF3D7_0825600" 38.1024122828069 -6.9833920642234 1.23798274639875 -4.83317888042371 1.34369946294624e-06 3.52039638532036e-06
"PF3D7_0422000" 54.1467516934518 -6.97801472794438 1.01265087670502 -5.9033323976332 3.56231508305213e-09 1.62094565074424e-08
"PF3D7_0527100" 384.913213580867 -6.97672310813297 0.788446920497747 -7.58037472498447 3.44558322865121e-14 1.54383224051096e-12
"PF3D7_0110600" 2248.68556992805 -6.97183526936784 0.810036771186497 -7.37230145814321 1.6770725037772e-13 5.05677020147466e-12
"PF3D7_0710100" 213.319729469032 -6.9693631838054 0.939774714038066 -6.35190870177382 2.12659533330339e-10 1.41913071558285e-09
"PF3D7_0811500" 424.057528647603 -6.96816125860436 0.826043172476532 -7.2249991979371 5.01104795607145e-13 1.13968708271101e-11
"PF3D7_1227700" 860.882861124568 -6.96449569131788 0.89380845914675 -6.67312513131921 2.50412698936685e-11 2.43805357213078e-10
"PF3D7_1018500" 289.965571228494 -6.96264543866691 0.832403744435855 -7.16316508488074 7.8835316371635e-13 1.59523444326198e-11
"PF3D7_1224300" 12713.2537925386 -6.9572242462635 0.796608414717166 -7.47823414390946 7.53279016519644e-14 2.86244445727799e-12
"PF3D7_1437900" 1866.71143453734 -6.95300807871719 0.828820136176225 -7.1825089894431 6.84435595747232e-13 1.41096558728925e-11
"PF3D7_1120100" 2993.13690064656 -6.94713112357276 0.80933452903289 -7.34817422244328 2.00932492629508e-13 5.80456957326426e-12
"PF3D7_1364200" 934.712071599713 -6.94538890927522 0.871617277379804 -6.82110034251254 9.03458062790113e-12 1.13996676830787e-10
"PF3D7_1346500" 363.370918701059 -6.9409346898591 0.829873088501217 -7.1588472649338 8.13582683670034e-13 1.63873466238308e-11
"PF3D7_0315100" 416.950919243026 -6.93615926533929 0.862663630392834 -6.8811980199468 5.93512798596357e-12 8.11873737893022e-11
"PF3D7_0108300" 6851.68786290163 -6.93351841906952 0.798563390988878 -7.43024096273925 1.08400023547029e-13 3.77765478884923e-12
"PF3D7_1023900" 5627.29139049876 -6.9319179900985 0.821786370236349 -7.21832121454199 5.26332752940969e-13 1.16769158049971e-11
"PF3D7_1451100" 13376.1501676648 -6.9298795631507 0.814179218211643 -7.28326077417669 3.25846490054553e-13 8.31855777807873e-12
"PF3D7_0903400" 3706.16428542969 -6.92793611895065 0.814322677052947 -7.27959110804084 3.34833478203595e-13 8.40145030166848e-12
"PF3D7_0525100" 2583.67020627495 -6.92737408700937 0.883427933011315 -6.70951626671449 1.95270651280509e-11 2.03665897808246e-10
"PF3D7_1445400" 2902.50484636232 -6.92620468664126 0.810984307193248 -7.30742214624519 2.72316005609073e-13 7.24690654926932e-12
"PF3D7_0302900" 1046.53665076536 -6.92194541219589 0.798416451661315 -7.41711346237133 1.1970039829186e-13 4.07445309224464e-12
"PF3D7_1108600" 1733.35630182281 -6.91916264033133 0.85254593220643 -6.94292520405587 3.84062794806949e-12 5.81524045516314e-11
"PF3D7_1110400" 5484.41502701647 -6.91717692457577 0.827326135145276 -7.15216971060238 8.54168715905603e-13 1.71262777695959e-11
"PF3D7_1415800" 349.72742601468 -6.91447802365782 0.839100051978266 -7.0485968982052 1.80730875978724e-12 3.08789601720847e-11
"PF3D7_0517700" 1895.91713460224 -6.90684421515214 0.814296919218742 -7.25391939443823 4.04881126269547e-13 9.70831388219183e-12
"PF3D7_0621900" 1063.22574867486 -6.90431346514616 0.821836618039928 -7.18429105681356 6.75568098056084e-13 1.40047012373494e-11
"PF3D7_1414100" 252.091073182041 -6.89659724225197 0.780053127325285 -7.55922518056013 4.054774164251e-14 1.71197243800252e-12
"PF3D7_0601500" 23.1775768036703 -6.89268146921883 1.40800896481942 -4.18511644204948 2.85019958097627e-05 6.11991509049721e-05
"PF3D7_0627700" 1590.82201439164 -6.88164435027556 0.795387607673784 -7.39468944893069 1.41739140018713e-13 4.55876145251954e-12
"PF3D7_1010100" 230.055593844344 -6.88022110012935 0.898724820801862 -6.5428493394484 6.03576292796272e-11 4.99115537037369e-10
"PF3D7_1433500" 3060.7949734098 -6.87021264654964 0.762248230299677 -7.70118238810705 1.34812903213072e-14 7.34412945589516e-13
"PF3D7_0730800.1" 4522.18259283289 -6.86501492104622 0.870773813950339 -6.73540571280971 1.63473143518099e-11 1.76800633790141e-10
"PF3D7_1144600" 214.841642622392 -6.86353478815071 0.841885197440264 -6.96476765000582 3.28946195632069e-12 5.05035924832313e-11
"PF3D7_0716800" 1235.74582068367 -6.86190279373545 0.812380159736151 -7.21571387912687 5.36517608664796e-13 1.17912997696862e-11
"PF3D7_0606100" 1364.93166024366 -6.85933697779166 0.824404037573989 -7.10736084582287 1.1828289412474e-12 2.22909951974993e-11
"PF3D7_0608500" 337.750008234684 -6.85676909513542 0.816428835235952 -7.17364311788766 7.30278323030019e-13 1.49843556842281e-11
"PF3D7_0922600" 1809.98873606692 -6.84898670339512 0.793409927179111 -7.3719605755257 1.68136745482874e-13 5.05677020147466e-12
"PF3D7_0623600" 506.326531468593 -6.84722307886019 0.798829536662658 -7.31973820508524 2.48455180627108e-13 6.88376916729946e-12
"PF3D7_0629800" 447.426676285806 -6.8469899278416 0.784441174802932 -7.4537009474426 9.07575921272379e-14 3.24794144271523e-12
"PF3D7_1201200" 1129.05286248698 -6.84651140463045 0.999037413913072 -5.85214459759879 4.85274432604276e-09 2.12235063104121e-08
"PF3D7_0705000" 796.826133791427 -6.8421085781321 0.821559282642906 -7.11100063204009 1.15204612351361e-12 2.21002256092684e-11
"PF3D7_1367100" 363.013456298514 -6.83423177524201 0.801247199970572 -7.28143795754456 3.30280541566091e-13 8.35785294641901e-12
"PF3D7_1238800" 1898.50984307144 -6.83136532457195 0.877565114372524 -6.64493748562634 3.03345796851582e-11 2.83402424250063e-10
"PF3D7_0310300" 1022.75299057219 -6.82854798052948 0.770827717721146 -7.56141462811021 3.98709070066077e-14 1.69973934627198e-12
"PF3D7_0214100" 2506.38678594629 -6.82602751599988 0.833923065653642 -6.9862889707138 2.82252427353259e-12 4.42632288752914e-11
"PF3D7_0527900" 692.689059298055 -6.81965238001375 0.824161950579841 -7.06129708599058 1.64955493172018e-12 2.88573534071049e-11
"PF3D7_0604500" 5941.51196010814 -6.8154593290786 0.779185549579495 -7.46351024119613 8.42473258747649e-14 3.10759360917683e-12
"PF3D7_0935100" 94.0429390193214 -6.81355326781788 0.873441117398911 -6.655918930323 2.81535414697201e-11 2.68160955734362e-10
"PF3D7_0209200" 165.516015068289 -6.81125725975151 0.816071733876562 -7.12101279644432 1.07136843232042e-12 2.07241356225505e-11
"PF3D7_0110800" 788.26136046073 -6.80957157465646 0.818658239547336 -7.09645526547045 1.27997351660205e-12 2.38151004720323e-11
"PF3D7_1332500" 346.848083616905 -6.80671789075351 0.797509303145457 -7.28106602374572 3.31192533062379e-13 8.35785294641901e-12
"PF3D7_1447100" 240.077589312967 -6.80627094675815 0.819662517136884 -7.08373364081562 1.40321498334179e-12 2.56729874660574e-11
"PF3D7_0209800" 2577.89954128325 -6.80408097377472 0.803852482363811 -7.22033097006458 5.18611961809321e-13 1.16496682226314e-11
"PF3D7_0506200" 158.054850099466 -6.78964273250598 0.90396659439696 -6.40470872307872 1.50656721735823e-10 1.06015010439423e-09
"PF3D7_0623800" 4983.83254584415 -6.78909930208854 0.71123834781313 -8.139464526749 3.97029902125441e-16 7.92435591014915e-14
"PF3D7_1416100" 576.568868897545 -6.78656185014049 0.85782262972428 -6.74563907459564 1.5235491987937e-11 1.68088053565406e-10
"PF3D7_1001900" 692.416203238897 -6.77932870600825 0.883763724810795 -6.53945001787163 6.17454725242581e-11 5.06774523091621e-10
"PF3D7_0524000" 4975.05545372369 -6.77776444208698 0.772779824922862 -7.47659845113543 7.62710092237588e-14 2.86244445727799e-12
"PF3D7_0418700" 710.052421711641 -6.77364698497298 0.832319289964328 -6.93681746246735 4.01031452775731e-12 6.04691581588674e-11
"PF3D7_0722600" 619.863922440627 -6.77263167573757 0.809485624833939 -7.13123432787555 9.9472803049606e-13 1.93267733712752e-11
"PF3D7_0801000" 4970.83529421123 -6.76735521702036 0.833739321773026 -6.91745617173907 4.598255772486e-12 6.64175693979804e-11
"PF3D7_1412900.1" 190.139895616168 -6.76662676747871 0.788413729641291 -7.31421403595087 2.58892206299309e-13 7.01725727074239e-12
"PF3D7_1439900" 764.038156874412 -6.76585051418913 0.819824839980797 -7.03302734072339 2.02099744903568e-12 3.36143931769534e-11
"PF3D7_0916900" 149.795584507385 -6.7657235363715 0.870263685102934 -6.62526040678066 3.46636547836486e-11 3.1644097329522e-10
"PF3D7_1123400" 2001.13718002956 -6.76282662219109 0.774175924350312 -7.44382050762848 9.78143816872172e-14 3.46373346764976e-12
"PF3D7_0818700" 1236.27268318996 -6.76197269265404 0.791728358213315 -7.2777141716346 3.39523729413368e-13 8.47073122644375e-12
"PF3D7_0817500" 433.505508212292 -6.75962471062356 0.788517078560166 -7.30437534864894 2.78557769631914e-13 7.36835642442009e-12
"PF3D7_0208200" 520.93707844316 -6.7551500139102 0.835077831537046 -6.8917528361605 5.51090653804208e-12 7.65771854700721e-11
"PF3D7_1229500" 1548.11534448724 -6.75339193236929 0.794273347217023 -7.24359183463481 4.36955130718967e-13 1.03154299945537e-11
"PF3D7_0727200" 313.167924718651 -6.75249660530811 0.8559806262802 -6.72035841547781 1.8127810224662e-11 1.91344266097333e-10
"PF3D7_1355300" 250.479820588243 -6.75056499130164 0.83828298327078 -6.85993287000091 6.88929143853231e-12 9.19479595945149e-11
"PF3D7_0721600" 3112.40723603958 -6.75044418787203 0.799114101453287 -7.19602391875471 6.19937587046077e-13 1.31685154237926e-11
"PF3D7_1138800" 971.86229240026 -6.7498126678369 0.795894141030322 -7.22434350426742 5.0352833989054e-13 1.13968708271101e-11
"PF3D7_0918300" 475.970011916822 -6.74608799222883 0.812754627642325 -7.06989267953766 1.55053565584408e-12 2.79032871508662e-11
"PF3D7_1119900" 945.263776403992 -6.74370238472855 0.821951899678961 -6.98788139180886 2.79068149221528e-12 4.39207255638613e-11
"PF3D7_0823200" 2125.61754374169 -6.74213158933069 0.814425365494071 -7.05053137170799 1.78235822371896e-12 3.06915096484312e-11
"PF3D7_1250600" 419.087859612225 -6.74012608324454 0.840025632183406 -6.83327491843877 8.29976781191833e-12 1.06874722762855e-10
"PF3D7_1461900" 943.081014616066 -6.74002524945557 0.786283171209249 -7.30020107212496 2.87337996555941e-13 7.55509666393495e-12
"PF3D7_0321900" 595.152688272376 -6.73749144294935 0.82908539899649 -6.92026593387594 4.50796584779972e-12 6.59815934589619e-11
"PF3D7_0405400" 4027.99495246245 -6.73296077224052 0.79236715530698 -7.23523272493475 4.64731517987972e-13 1.07401899762378e-11
"PF3D7_0202100" 530.496929701393 -6.73206990422767 0.946682960334584 -6.05489920532825 1.40505614510593e-09 7.1656231511732e-09
"PF3D7_0103300" 390.835349208646 -6.72891496442797 0.827970406951335 -6.91922672154718 4.54115590346834e-12 6.60272038812235e-11
"PF3D7_0621800" 1687.88665249598 -6.72588554571684 0.793062607559295 -7.21996660936852 5.20003409618711e-13 1.16496682226314e-11
"PF3D7_0801500" 551.499833801255 -6.72447083564465 0.810357567860817 -7.06412954315478 1.61625914005497e-12 2.84798854116465e-11
"PF3D7_0815600" 1007.28239035015 -6.72260808908295 0.802273695701891 -7.13298730812353 9.82136163533101e-13 1.91669328625504e-11
"PF3D7_1451900" 599.741075079511 -6.72238603001073 0.810113925128198 -7.06368061640858 1.62149199565284e-12 2.84798854116465e-11
"PF3D7_1204300" 1580.08788153084 -6.7207485510818 0.806776975300042 -7.09086739734266 1.33274000120542e-12 2.46922419632615e-11
"PF3D7_1026800" 5060.49446774957 -6.71894600259006 0.804490645622282 -7.10877874554575 1.17074252122625e-12 2.2158320735795e-11
"PF3D7_0602600" 661.664186055104 -6.71714727777837 0.814006549552918 -7.02346594252642 2.16430924517333e-12 3.54281523752877e-11
"PF3D7_1217300" 144.436719857155 -6.7155170816689 0.80064302784001 -7.13865840696612 9.42462180680356e-13 1.8557629755011e-11
"PF3D7_0526800" 646.372900897731 -6.71296666770496 0.796847119084392 -7.16946391708032 7.52920096199019e-13 1.5305889548194e-11
"PF3D7_0611400" 241.716650027446 -6.71215546125578 0.873299795834051 -6.54088720563635 6.11549434410181e-11 5.0286770908148e-10
"PF3D7_1457000" 1563.2126347417 -6.70440768270304 0.826660581987957 -6.90054395600315 5.18037885018081e-12 7.28416970934529e-11
"PF3D7_0716200" 2221.54081055456 -6.70100629026439 0.82563854930239 -6.90496621685283 5.02153765157167e-12 7.13718925024861e-11
"PF3D7_0916600" 59.8747533724155 -6.69977946153957 0.993503811823533 -5.73704840757266 9.63407280667711e-09 3.87037636725702e-08
"PF3D7_1463400" 338.953130371117 -6.69895969814438 0.793265999415063 -7.18417239910277 6.76155013053536e-13 1.40047012373494e-11
"PF3D7_0909700" 747.797376597395 -6.69881765052426 0.85625978712888 -6.65547738687219 2.82381971558349e-11 2.68385116258162e-10
"PF3D7_1356900" 64.1589335729258 -6.6978379997975 0.849344144279687 -6.70851507974983 1.96614855291363e-11 2.03957504996647e-10
"PF3D7_0929000" 251.726852830925 -6.69783260494596 0.831056944796882 -6.85612777875114 7.0752097778125e-12 9.38587496506788e-11
"PF3D7_1110900" 347.526468407806 -6.6976162023309 0.840176919951606 -6.78144812959046 1.18977195578594e-11 1.38208694652276e-10
"PF3D7_0306100" 339.257730545955 -6.69735579634914 0.821366553609885 -6.9364351047768 4.02117836082652e-12 6.04691581588674e-11
"PF3D7_0407000" 224.461670533691 -6.69590251374575 0.874999336887732 -6.50960780611034 7.53472648326208e-11 5.95053668848989e-10
"PF3D7_1123900" 848.260098199062 -6.694558267017 0.805726133207657 -7.06761023667748 1.57624522088788e-12 2.81818132629029e-11
"PF3D7_1331800" 1343.67029058766 -6.69339934744622 0.809341640242536 -7.03460573922784 1.99825216191458e-12 3.34897910036905e-11
"PF3D7_1203500" 386.051082355239 -6.69250064890007 0.854451756821157 -6.66216741139144 2.69818417770617e-11 2.5960281633521e-10
"PF3D7_0706500" 2464.16180009452 -6.68889218902848 0.820979112714964 -6.92939942188713 4.22630975092189e-12 6.26950206631691e-11
"PF3D7_1438100" 223.06747193612 -6.68883623567441 0.80283040772736 -7.08597504643388 1.38068689946327e-12 2.54730931745513e-11
"PF3D7_0423100" 103.575736411468 -6.68839872421857 0.849371345319121 -6.69718699078711 2.12469679718391e-11 2.15462901534285e-10
"PF3D7_1438000" 958.945218932566 -6.68025916059434 0.801778705817576 -7.08457223842352 1.39474443308613e-12 2.56247816137289e-11
"PF3D7_0218400" 646.48216137692 -6.6775893934947 0.805914061823913 -7.04490672447804 1.85585784549745e-12 3.14635976817733e-11
"PF3D7_0106700" 1688.00986725016 -6.67683587697852 0.833156069802717 -6.81365242687693 9.51514380360287e-12 1.17692947722874e-10
"PF3D7_0410400" 197.029841589965 -6.67216129854391 0.837592964220791 -6.77197820521415 1.27033280367194e-11 1.45261232836549e-10
"PF3D7_1325100" 1533.77021653923 -6.66839441266513 0.788636728919627 -7.18758612781122 6.59468027408808e-13 1.37891624207242e-11
"PF3D7_1201500" 619.678491052686 -6.66717878283725 0.825393576152501 -6.86603209253736 6.60122294983235e-12 8.85023856013879e-11
"PF3D7_1130000" 111.657135588331 -6.66681280500116 0.837966674661316 -6.76257538200017 1.35560104541855e-11 1.54208398715877e-10
"PF3D7_0415300" 795.06950949336 -6.66414845634828 0.783862244420506 -7.22594881519734 4.97615157215881e-13 1.13803549757028e-11
"PF3D7_1020000" 429.442848986639 -6.66300688600521 0.833497342352363 -6.794271077125 1.08861525476963e-11 1.29542265140744e-10
"PF3D7_1446200" 2754.02241535619 -6.66175002601281 0.846209469824427 -6.69071929340086 2.22076293083515e-11 2.229547807826e-10
"PF3D7_1445900" 1936.68010133335 -6.659932430868 0.776069055977483 -7.29307835079076 3.02951786812907e-13 7.87136861476611e-12
"PF3D7_0818400" 408.695256459915 -6.65620379950975 0.801463900032401 -7.05734069779198 1.69719153976932e-12 2.95728890917741e-11
"PF3D7_0912100" 190.477359714371 -6.65460120824371 0.805876567972875 -7.01670880252476 2.27155339185863e-12 3.65362305628251e-11
"PF3D7_0407200" 305.447198836539 -6.65430388980635 0.834704476389132 -6.77401888901619 1.25253308333594e-11 1.4397572693529e-10
"PF3D7_0814300" 565.092601843096 -6.65360870009552 0.838511867175049 -6.74243134941256 1.5575784434132e-11 1.70132511070332e-10
"PF3D7_1443300" 232.358352958451 -6.64777813860906 0.78531903588517 -7.19169901725759 6.39899722892174e-13 1.344401762306e-11
"PF3D7_1349200" 1444.64359566811 -6.64651578214766 0.821030608257813 -6.87735113082969 6.09756881157869e-12 8.31503871169007e-11
"PF3D7_1132200" 1345.55435599645 -6.6449091806775 0.800850755707819 -7.04864063677924 1.80674085889587e-12 3.08789601720847e-11
"PF3D7_1369500" 632.04063738092 -6.64364821857396 0.815086769176999 -6.92398457684746 4.39113740256428e-12 6.44865696811362e-11
"PF3D7_0813400" 4326.3803939412 -6.63273232806026 0.777778298180985 -7.24207957618992 4.41856449614317e-13 1.03753565254356e-11
"PF3D7_0203700" 545.009450426661 -6.62952115181484 0.801745379942471 -7.02158227867653 2.19369568098597e-12 3.55816435580929e-11
"PF3D7_0106300" 1749.70358900789 -6.62814494861696 0.797965858298934 -7.05311497989998 1.74956161194846e-12 3.0364921099074e-11
"PF3D7_0404300" 393.01460444663 -6.62660676015856 0.746920134502101 -7.53307683144634 4.95584307867064e-14 2.01491731096693e-12
"PF3D7_1316800" 161.157597355197 -6.62630338924945 0.787258459642802 -7.14670426253944 8.88860872611945e-13 1.76605796001767e-11
"PF3D7_1212500" 335.122258794169 -6.62473031750531 0.773128365060685 -7.27528644879536 3.45686138908375e-13 8.57575048557442e-12
"PF3D7_0220500" 297.642925221706 -6.62472850229449 0.872409859627062 -6.44734632492457 1.13825488712463e-10 8.44267424242177e-10
"PF3D7_1112500" 101.419518712439 -6.62372581637349 0.838515709123351 -6.70676262255476 1.98989563671173e-11 2.05108726309888e-10
"PF3D7_1002500" 181.010852554132 -6.62261464555016 0.854790548438649 -6.57776885322418 4.7755984503395e-11 4.15240649414668e-10
"PF3D7_1226300" 822.87715895179 -6.62080027820684 0.84013619875708 -6.69034412101562 2.22646408135289e-11 2.229547807826e-10
"PF3D7_1344200" 1706.40859297428 -6.61776693267674 0.786187820070021 -7.14557868904201 8.96175353682444e-13 1.77257026036919e-11
"PF3D7_1013100" 795.71186319784 -6.61685373159793 0.800006161857829 -7.02101308639185 2.20265221097864e-12 3.55816435580929e-11
"PF3D7_1460700" 1709.52374778031 -6.61305831999599 0.821421144041372 -6.83335017696267 8.29541281684311e-12 1.06874722762855e-10
"PF3D7_1347700" 1281.56743435992 -6.61259384994566 0.85313800612797 -6.57876429092502 4.74374078156754e-11 4.13289003409982e-10
"PF3D7_1412200" 82.6124997488143 -6.61243586009172 0.908601046473792 -6.17700791989304 6.53277973891896e-10 3.72054939475916e-09
"PF3D7_1103700" 438.403031525703 -6.61201803006054 0.834061410876227 -6.72854295484646 1.71370410346948e-11 1.83533529715476e-10
